company;name;avg_review;num_review;price;food_advice;country;region;wine_type;year;light_struct;dry_sweet;flat_acidic;notes
Castellari Bergaglio;Rovereto Vigna Vecchia Gavi di Gavi;4.0;47;14.58;Pasta / Seafood / Appetizers and snacks;Italy;Gavi;Cortese;2017.0;20.0;0.0;75.0;fruit tree/herbaceous/citrus
Miklus;Malvasia;4.0;37;83.98;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Malvasia;2016.0;69.0;28.0;44.0;fruit tree/wood/citrus
Rallo;Beleda;3.9;69;12.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Sicilia;Catarratto Bianco;2017.0;66.0;7.0;33.0;herbaceous/fruit tree/citrus
La Castellada;Bianco della Castellada;4.1;61;30.5;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Miscela;2015.0;65.0;26.0;47.0;citrus/wood/fruit tree
Ornellaia;Toscana Bianco;4.5;125;444.0;Pasta / Vegetarian / Appetizers and snacks;Italy;Toscana;Miscela;2016.0;53.0;23.0;63.0;fruit tree/citrus/wood
Tua Rita;Lodano Toscana;3.8;32;44.58;Pasta / Vegetarian / Appetizers and snacks;Italy;Toscana;Miscela;2019.0;47.0;26.0;60.0;wood/herbaceous/yeasts
Fontana Candida;Frascati Superiore Vigneto Santa Teresa;3.7;238;10.55;Pasta / Vegetarian / Appetizers and snacks;Italy;Frascati;Greco;2019.0;46.0;19.0;66.0;fruit tree/citrus/herbaceous
La Tunella;Rjgialla;4.0;471;13.5;Pasta / Seafood / Hard and aged cheese;Italy;Colli Orientali del Friuli;Ribolla Gialla;2020.0;57.0;26.0;50.0;fruit tree/citrus/herbaceous
Mandrarossa;Santannella;3.9;66;12.0;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Miscela;2019.0;66.0;12.0;33.0;wood/citrus/fruit tree
Jermann;Sauvignon;3.8;323;20.3;Pasta / Seafood / Hard and aged cheese;Italy;Venezia Giulia;Sauvignon Blanc;2019.0;55.0;19.0;56.0;citrus/fruit tree/herbaceous
Ottella;Lugana;3.9;780;16.5;Pasta / Seafood / Hard and aged cheese;Italy;Lugana;Verdicchio;2019.0;54.0;22.0;50.0;fruit tree/citrus/herbaceous
Progetto Calcarius;Hellen Bianco;3.7;71;14.98;Seafood / Vegetarian / Appetizers and snacks;Italy;Puglia;Greco Bianco;2018.0;52.0;2.0;45.0;citrus/fruit tree/herbaceous
Corzano e Paterno;IL Corzanello Bianco;4.2;40;11.49;Pasta / Vegetarian / Appetizers and snacks;Italy;Toscana;Miscela;2020.0;44.0;21.0;69.0;fruit tree/citrus/herbaceous
Firriato;Altavilla della Corte Grillo;3.7;167;8.5;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Grillo;2020.0;58.0;6.0;38.0;citrus/fruit tree/herbaceous
Casata Merge;Sesto 21 Sauvignon;4.1;74;39.9;Pasta / Vegetarian / Appetizers and snacks;Italy;Lazio;Sauvignon Blanc;2016.0;41.0;23.0;69.0;fruit tree/citrus/herbaceous
Feudi Branciforti dei Bordonaro;Catarratto;3.8;133;5.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Catarratto Bianco;2020.0;61.0;2.0;33.0;fruit tree/herbaceous/citrus
Michele Chiarlo;Palás Gavi;3.7;342;8.6;Pasta / Seafood / Appetizers and snacks;Italy;Gavi;Cortese;2019.0;22.0;0.0;75.0;citrus/fruit tree/herbaceous
Elena Walch;Vigna 'Castel Ringberg' Pinot Grigio;4.0;120;22.8;Seafood / Vegetarian / Mushrooms;Italy;Südtirol - Alto Adige;Pinot Grigio;2020.0;41.0;15.0;40.0;fruit tree/herbaceous/citrus
Siddura;Bèru;4.0;26;32.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Vermentino di Gallura;Vermentino;2016.0;68.0;11.0;32.0;fruit tree/tropical note/wood
Radikon;Jakot;4.2;150;35.98;Pasta / Seafood / Hard and aged cheese;Italy;Friuli-Venezia Giulia;Tocai Friulano;2016.0;69.0;24.0;55.0;citrus/herbaceous/fruit tree
Torre Mora;Scalunera Etna Bianco;4.3;185;18.89;Seafood / Vegetarian / Appetizers and snacks;Italy;Etna;Carricante;2020.0;59.0;2.0;42.0;herbaceous/citrus/fruit tree
Ronchi di Cialla;Cialla Bianco;4.0;30;19.98;Pasta / Seafood / Hard and aged cheese;Italy;Colli Orientali del Friuli;Miscela;2017.0;62.0;21.0;51.0;fruit tree/herbaceous/wood
J. Hofstätter;Müller Thurgau Alto Adige;3.9;156;13.5;Seafood / Spicy foods / Vegetarian;Italy;Südtirol - Alto Adige;Müller-Thurgau;2020.0;35.0;11.0;37.0;fruit tree/vegetale/tropical note
Vietti;Derthona Timorasso Colli Tortonesi;3.9;198;23.9;Pasta / Seafood / Hard and aged cheese;Italy;Colli Tortonesi;Timorasso;2019.0;60.0;18.0;52.0;fruit tree/herbaceous/yeasts
Cembra;Pinot Bianco;3.8;33;12.7;Fatty fish (salmon, tuna, etc.) / Seafood / Sweet soft cheese;Italy;Trentino;Pinot Blanc;2019.0;49.0;17.0;61.0;citrus/fruit tree/spezie
Franz Haas;Petit Manseng;4.2;66;23.9;Pasta / Seafood / Hard and aged cheese;Italy;Südtirol - Alto Adige;Petit Manseng;2020.0;68.0;22.0;55.0;tropical note/herbaceous/citrus
Ca 'Lustra Zanovello;Olivetani Bianco;3.8;28;10.0;Pasta / Seafood / Hard and aged cheese;Italy;Colli Euganei;Miscela;2018.0;60.0;19.0;49.0;herbaceous/citrus/wood
Pieropan;Soave Classico;3.8;1092;10.9;Seafood / Vegetarian / Appetizers and snacks;Italy;Soave Classico;Garganega;2020.0;31.0;0.0;60.0;fruit tree/citrus/herbaceous
Il Torchio;Vermentino Il Bianco;3.8;64;16.58;Pasta / Seafood / Hard and aged cheese;Italy;Colli di Luni;Vermentino;2020.0;57.0;21.0;54.0;citrus/fruit tree/herbaceous
La Castellada;Friulano;4.3;64;37.9;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Friulano;2013.0;68.0;25.0;45.0;fruit tree/wood/citrus
Planeta;Chardonnay;4.2;550;23.7;Seafood / Vegetarian / Appetizers and snacks;Italy;Menfi;Chardonnay;2020.0;68.0;13.0;29.0;wood/fruit tree/citrus
di Lenardo;Thanks Bianco;4.2;75;16.66;Pasta / Seafood / Hard and aged cheese;Italy;Venezia Giulia;Miscela;2020.0;67.0;31.0;41.0;wood/fruit tree/citrus
Kante;Vitovska;3.9;82;19.02;Pasta / Seafood / Hard and aged cheese;Italy;Carso;Vitovska;2019.0;58.0;17.0;53.0;herbaceous/citrus/fruit tree
Tenute Dettori;Badde Nigolosu Bianco;3.9;39;36.8;Seafood / Vegetarian / Appetizers and snacks;Italy;Romangia;Vermentino;2019.0;72.0;12.0;40.0;citrus/fruit tree/herbaceous
Manincor;Eichhorn Pinot Bianco;4.0;61;23.9;Fatty fish (salmon, tuna, etc.) / Seafood / Sweet soft cheese;Italy;Südtirol - Alto Adige;Weissburgunder;2020.0;45.0;12.0;59.0;fruit tree/herbaceous/citrus
Fina;Vola Vola Viognier;3.7;130;8.39;Seafood / Vegetarian / Appetizers and snacks;Italy;Terre Siciliane;Viognier;2019.0;65.0;18.0;44.0;citrus/fruit tree/tropical note
Hauner;Salina Bianco;3.9;131;12.4;Seafood / Vegetarian / Appetizers and snacks;Italy;Salina;Grillo;2020.0;57.0;6.0;39.0;herbaceous/citrus/fruit tree
Raccaro;Friulano Rolat;3.9;61;21.8;Pasta / Seafood / Hard and aged cheese;Italy;Collio;Friulano;2019.0;65.0;21.0;53.0;fruit tree/herbaceous/aged note
